,lorenz,rossler,henon,Experimental_data_periodic,Experimental_data_quasi-periodic-2,Experimental_data_quasi-periodic-3,Experimental_data_chaotic
122,-13.087332,4.515668,-1.6102299999999998,3.36288,2.86652,3.70879,3.1945799999999998
123,-13.190921,3.3034790000000003,-0.680768,3.3536599999999996,2.90346,3.784,3.20045
124,-13.214699,2.059977,0.453487,3.34445,2.9409099999999997,3.8536,3.21221
125,-13.155695000000001,0.788899,0.9901200000000001,3.32915,2.98159,3.88885,3.2358599999999997
126,-13.013467,-0.503134,0.555709,3.3169699999999995,3.0283900000000004,3.8641400000000004,3.26267
127,-12.790203,-1.8067549999999999,1.38822,3.30482,3.07312,3.81865,3.29575
128,-12.490639999999999,-3.110645,-0.360452,3.2836800000000004,3.11852,3.7223599999999997,3.33526
129,-12.121794,-4.402381,1.6865400000000002,3.26567,3.1617,3.58221,3.3783300000000005
130,-11.692554,-5.669046,-1.55256,3.25073,3.20549,3.45977,3.4250800000000003
131,-11.213166000000001,-6.897613000000001,-0.504474,3.22993,3.24986,3.3383199999999995,3.47565
132,-10.694671000000001,-8.075183,0.6797380000000001,3.20926,3.29788,3.23883,3.5237
133,-10.148351,-9.189155,0.786614,3.18289,3.34965,3.20045,3.57239
134,-9.585233,-10.227371,0.98516,3.15383,3.4022300000000003,3.26567,3.6217300000000003
135,-9.015672,-11.178247,0.665443,3.1221799999999997,3.45245,3.3752400000000002,3.67171
136,-8.44904,-12.030903,1.25273,3.0880099999999997,3.5001800000000003,3.48201,3.71896
137,-7.893522,-12.775277,0.030291000000000002,3.05702,3.5518,3.6184199999999995,3.7599099999999996
138,-7.356007000000001,-13.40225,1.7749,3.02913,3.60414,3.7427900000000003,3.80475
139,-6.842072,-13.903742000000001,-1.7411900000000002,3.0069999999999997,3.6572199999999997,3.84659,3.8500900000000002
140,-6.356023,-14.272812,-1.09928,2.98504,3.7076599999999997,3.88885,3.89594
141,-5.900995,-14.503751000000001,-0.33077,2.96596,3.7519,3.8817800000000005,3.9422900000000003
142,-5.479072,-14.592151000000001,0.960807,2.9497,3.79319,3.82562,3.9855300000000002
143,-5.091434,-14.534973999999998,0.377618,2.9335400000000003,3.8349,3.7020199999999996,4.0292
144,-4.7385,-14.3306,1.54565,2.9174599999999997,3.87351,3.5691300000000004,4.06963
145,-4.420074,-13.978867000000001,-0.8757389999999999,2.9068,3.9089300000000002,3.4471199999999995,4.1067
146,-4.13548,-13.481091000000001,1.0967799999999999,2.89088,3.9518199999999997,3.32305,4.1403300000000005
147,-3.883683,-12.840085,-0.06563719999999999,2.87242,3.9879,3.2328900000000003,4.1742
148,-3.6633940000000003,-12.060141999999999,1.72472,2.85669,4.03158,3.2418,4.20833
149,-3.4731650000000003,-11.147019,-1.59436,2.8410599999999997,4.06834,3.3383199999999995,4.24271
150,-3.3114660000000002,-10.107904,-0.624582,2.82294,4.10912,3.47246,4.26963
151,-3.176744,-8.951364,0.531587,2.8075,4.14276,3.62505,4.304469999999999
152,-3.067478,-7.687275,0.93004,2.79981,4.18043,3.77366,4.33174
153,-2.98222,-6.326751,0.6945020000000001,2.7896,4.21079,3.8817800000000005,4.35917
154,-2.919622,-4.882046,1.19668,2.78451,4.24136,3.9855300000000002,4.38279
155,-2.878458,-3.3664519999999998,0.176308,2.77942,4.26828,4.0807199999999995,4.406540000000001
156,-2.857645,-1.794182,1.7279200000000001,2.7768900000000003,4.2914699999999995,4.13657,4.426419999999999
157,-2.856248,-0.180241,-1.53281,2.7768900000000003,4.314769999999999,4.16288,4.43838
158,-2.8734919999999997,1.4597069999999999,-0.431137,2.77942,4.32647,4.12909,4.45038
159,-2.908758,3.109479,0.7542770000000001,2.78451,4.3343,4.04386,4.45038
160,-2.96159,4.752522,0.701725,2.7947,4.34606,3.89949,4.45038
161,-3.031688,6.372051,1.13386,2.8023700000000002,4.34998,3.7325699999999995,4.44638
162,-3.1189080000000002,7.951191000000001,0.324868,2.81264,4.35392,3.6052199999999996,4.43838
163,-3.2232529999999997,9.473083,1.63462,2.82294,4.35001,3.4502699999999997,4.42244
164,-3.344874,10.920952,-1.17452,2.83846,4.35003,3.35673,4.406540000000001
165,-3.484053,12.278069,0.510882,2.8540799999999997,4.34221,3.3783300000000005,4.38675
166,-3.641202,13.527492,0.786642,2.87505,4.3305,3.4566,4.363090000000001
167,-3.816849,14.651301,0.934458,2.8961799999999998,4.31883,3.5691300000000004,4.33955
168,-4.011626000000001,15.628754,0.76278,2.9228099999999997,4.29553,3.6750800000000003,4.31224
169,-4.226255,16.431862,1.0985,2.9497,4.27235,3.7943599999999997,4.288959999999999
170,-4.461525,17.015278,0.42212299999999997,2.9795700000000003,4.23396,3.88885,4.26193
171,-4.718274,17.294220000000003,1.55136,3.00976,4.207269999999999,3.9422900000000003,4.2312199999999995
172,-4.997351999999999,17.102825,-0.880091,3.04026,4.1732,4.00004,4.19313
173,-5.299592,16.145683,1.09085,3.06826,4.14311,3.9855300000000002,4.15535
174,-5.625758,14.055914999999999,-0.0539798,3.09652,4.1095,3.92084,4.11788
175,-5.976491,10.802791000000001,1.7243400000000002,3.11931,4.0761400000000005,3.8221300000000005,4.06963
176,-6.352241,7.190123,-1.58955,3.1451700000000002,4.04669,3.7054,4.0219
177,-6.75318,4.305615,-0.609354,3.16542,4.0138,3.58877,3.96746
178,-7.179102,2.4845639999999998,0.551824,3.18873,3.98115,3.45977,3.91015
179,-7.629313000000001,1.42468,0.912684,3.20339,3.95235,3.4156800000000005,3.8536
180,-8.102491,0.760954,0.7325550000000001,3.22402,3.9201599999999996,3.45977,3.7943599999999997
181,-8.596546,0.271216,1.13717,3.24478,3.8882199999999996,3.54635,3.73938
182,-9.108461,-0.149601,0.32661399999999996,3.26267,3.85302,3.66836,3.6817900000000003
183,-9.634139,-0.544445,1.63447,3.2836800000000004,3.81463,3.77366,3.635
184,-10.168255,-0.9282540000000001,-1.1735200000000001,3.30482,3.7731800000000004,3.8676699999999995,3.58549
185,-10.704146000000001,-1.304349,0.5131899999999999,3.3261,3.73555,3.9458800000000003,3.5431
186,-11.233747,-1.6715099999999998,0.784579,3.3413800000000005,3.7016400000000003,4.01095,3.5044
187,-11.747597,-2.026846,0.938392,3.35673,3.6747199999999998,4.0807199999999995,3.46929
188,-12.234969,-2.366923,0.754793,3.3690599999999997,3.6446699999999996,4.06594,3.44081
189,-12.68411,-2.6881939999999998,1.1118,3.3752400000000002,3.6280900000000003,4.0146,3.4156800000000005
190,-13.082632,-2.987176,0.390329,3.3783300000000005,3.61487,3.90303,3.40007
191,-13.418054999999999,-3.260539,1.58118,3.3752400000000002,3.6049900000000004,3.7325699999999995,3.39074
192,-13.678464000000002,-3.505151,-0.9830469999999999,3.3690599999999997,3.5984300000000005,3.5626,3.39074
193,-13.853257999999999,-3.718121,0.907974,3.35981,3.59844,3.41256,3.39074
194,-13.933905,-3.896833,0.28067,3.3475099999999998,3.5984599999999998,3.28669,3.40319
195,-13.914623,-4.038975,1.59362,3.33221,3.5984800000000003,3.20045,3.4156800000000005
196,-13.792914000000001,-4.142567,-1.05541,3.3169699999999995,3.60178,3.2063200000000003,3.43451
197,-13.569845999999998,-4.205989,0.764189,3.3018,3.5985099999999997,3.2836800000000004,3.4566
198,-13.250067000000001,-4.227999,0.499392,3.28669,3.5985199999999997,3.36597,3.48201
199,-12.84153,-4.207754,1.37986,3.26567,3.60183,3.4566,3.5076099999999997
200,-12.354963,-4.144823000000001,-0.35420799999999997,3.24775,3.60185,3.5431,3.5366199999999997
201,-11.803164,-4.0392,1.6885,3.22697,3.60515,3.5626,3.56586
202,-11.200191,-3.8913059999999997,-1.55728,3.20045,3.6051699999999998,3.49159,3.59534
203,-10.560549,-3.701996,-0.518574,3.17414,3.60848,3.40007,3.62505
204,-9.898465,-3.472554,0.6638970000000001,3.14805,3.6052,3.31089,3.65165
205,-9.227269999999999,-3.204688,0.803668,3.11646,3.6052199999999996,3.21221,3.67843
206,-8.558949,-2.900518,0.9532860000000001,3.0880099999999997,3.60523,3.14229,3.7020199999999996
207,-7.903855,-2.562563,0.732346,3.05983,3.60196,3.1221799999999997,3.71896
208,-7.270575,-2.193718,1.1496600000000001,3.03191,3.59539,3.13652,3.73938
209,-6.665908,-1.7972380000000001,0.29799499999999995,3.00976,3.5855699999999997,3.21516,3.7633400000000004
210,-6.094955000000001,-1.376699,1.6561,2.98504,3.56924,3.3536599999999996,3.77366
211,-5.561265000000001,-0.9359780000000001,-1.25325,2.96867,3.5464900000000004,3.5076099999999997,3.78745
212,-5.067023000000001,-0.47921400000000003,0.32618400000000003,2.95241,3.51745,3.64165,3.7978199999999998
213,-4.613253,-0.010768999999999999,0.9176280000000001,2.93891,3.4854300000000005,3.7633400000000004,3.8082199999999995
214,-4.200028,0.46481000000000006,0.655814,2.9228099999999997,3.44425,3.88885,3.81169
215,-3.826667,0.942836,1.2452,2.9068,3.4004199999999996,3.99641,3.80475
216,-3.49191,1.418527,0.04623,2.89088,3.3602,4.07332,3.80128
217,-3.194083,1.887048,1.77142,2.87505,3.3235,4.15535,3.78745
218,-2.9312259999999997,2.343569,-1.72407,2.85669,3.28418,4.16288,3.7702199999999997
219,-2.701216,2.783302,-1.04098,2.84366,3.2483,4.11415,3.7496300000000002
220,-2.501851,3.201559,-0.200852,2.8281,3.2128,4.01095,3.7257599999999997
221,-2.330932,3.5937980000000005,1.0473700000000001,2.81521,3.18352,3.88885,3.70879
222,-2.186316,3.9556709999999997,0.24276999999999999,2.80493,3.14874,3.7462199999999997,3.67843
223,-2.065962,4.283072,1.65527,2.79725,3.11718,3.5789400000000002,3.65498
224,-1.9679630000000001,4.572184,-1.2671,2.7896,3.08596,3.45977,3.6316800000000002
225,-1.890566,4.819516999999999,0.291052,2.78705,3.05785,3.42195,3.60851
226,-1.8321889999999998,5.021955999999999,0.93516,2.78451,3.03554,3.4439599999999997,3.58221
227,-1.791427,5.176798000000001,0.61279,2.78451,3.01065,3.5076099999999997,3.5626
228,-1.7670580000000002,5.28178,1.30504,2.78705,2.98597,3.5789400000000002,3.5431
229,-1.758039,5.3351180000000005,-0.119282,2.7896,2.96964,3.65498,3.5237
230,-1.7635060000000002,5.335523,1.77728,2.7947,2.95611,3.70879,3.5012
231,-1.782773,5.282228,-1.7945200000000001,2.8023700000000002,2.94801,3.7496300000000002,3.4852
232,-1.81532,5.174996,-1.28711,2.81264,2.9426400000000004,3.7496300000000002,3.4629300000000005
233,-1.860791,5.014138,-0.795009,2.82552,2.94535,3.67843,3.4439599999999997
234,-1.9189900000000002,4.800505,0.38182699999999997,2.8410599999999997,2.94267,3.58221,3.4282199999999996
235,-1.9898740000000001,4.535488,1.0157100000000001,2.85931,2.94539,3.4788300000000003,3.41256
236,-2.073545,4.221014,0.48289099999999996,2.88032,2.94809,3.36288,3.40007
237,-2.17025,3.8595300000000003,1.47153,2.90414,2.9535099999999996,3.24775,3.39696
238,-2.280377,3.4539809999999997,-0.620526,2.93891,2.95893,3.16252,3.40319
239,-2.404449,3.007793,1.45641,2.9632400000000003,2.9698,3.1451700000000002,3.41256
240,-2.5431220000000003,2.524842,-0.907277,2.99051,2.9807099999999997,3.20045,3.4250800000000003
241,-2.697181,2.0094279999999998,1.01377,3.02082,2.99713,3.32001,3.45344
242,-2.867541,1.466236,0.10008500000000001,3.0486299999999997,3.01641,3.4852,3.4788300000000003
243,-3.055236,0.9002979999999999,1.6941099999999998,3.07671,3.03859,3.6151199999999997,3.51725
244,-3.2614229999999997,0.316949,-1.44,3.1022,3.06656,3.7359699999999996,3.55609
245,-3.487365,-0.27821999999999997,-0.16535999999999998,3.1221799999999997,3.09762,3.8571199999999997,3.60192
246,-3.734428,-0.879415,0.940657,3.1451700000000002,3.13473,3.94947,3.64831
247,-4.004061,-1.480691,0.465557,3.16542,3.1752,3.99641,3.69527
248,-4.297781,-2.0760110000000003,1.46545,3.18581,3.2103,3.9927699999999997,3.7427900000000003
249,-4.617138,-2.659309,-0.607888,3.2063200000000003,3.25175,3.95666,3.7943599999999997
250,-4.96368,-3.224541,1.47011,3.22697,3.2877,3.84309,3.84309
251,-5.338899,-3.765757,-0.943585,3.25073,3.3301300000000005,3.69527,3.8923900000000002
252,-5.744166000000001,-4.277157,0.95068,3.27166,3.3669300000000004,3.55609,3.9458800000000003
253,-6.180637,-4.753149,0.213133,3.29273,3.40725,3.40631,3.99641
254,-6.649146000000001,-5.188416,1.63978,3.31089,3.44489,3.26867,4.04386
255,-7.150063,-5.577967,-1.2249299999999999,3.32915,3.4765599999999997,3.20926,4.09926
256,-7.683124,-5.917197,0.391472,3.3475099999999998,3.5117199999999995,3.2567,4.144080000000001
257,-8.24723,-6.201939,0.8792700000000001,3.35981,3.54399,3.36288,4.19313
258,-8.840213,-6.428506,0.744326,3.3690599999999997,3.5765300000000004,3.4788300000000003,4.23505
259,-9.458582,-6.593746,1.10976,3.3721400000000004,3.61597,3.60851,4.27349
260,-10.097246,-6.695073,0.391732,3.3721400000000004,3.6491599999999997,3.72916,4.31224
261,-10.749258,-6.730505,1.5794700000000002,3.36597,3.6859800000000003,3.81169,4.34739
262,-11.405586,-6.698696000000001,-0.977218,3.35673,3.71978,3.88885,4.38675
263,-12.054973,-6.598955,0.9188870000000001,3.3475099999999998,3.75044,3.90303,4.41846
264,-12.683923,-6.431262,0.262482,3.33526,3.7779,3.8606300000000005,4.44638
265,-13.276878,-6.196287,1.60677,3.32305,3.80554,3.7633400000000004,4.47847
266,-13.816641,-5.89538,-1.10296,3.31089,3.8333699999999995,3.65498,4.5107800000000005
267,-14.285059,-5.530582,0.665504,3.29273,3.8543800000000004,3.54635,4.5433
268,-14.663997,-5.104603,0.626215,3.27466,3.8719699999999997,3.4156800000000005,4.57601
269,-14.936522,-4.620813,1.20751,3.2567,3.8896300000000004,3.33526,4.60482
270,-15.088220999999999,-4.0832180000000005,0.129795,3.23883,3.9002800000000004,3.33526,4.6254800000000005
271,-15.108474,-3.4964199999999996,1.7454,3.21516,3.91805,3.40007,4.6504
272,-14.991518,-2.865592,-1.6075,3.19165,3.93234,3.52693,4.66707
273,-14.737120999999998,-2.196428,-0.660435,3.16542,3.94309,3.6616699999999995,4.6838
274,-14.350753,-1.495096,0.481575,3.13365,3.9574599999999998,3.7943599999999997,4.69638
275,-13.843219,-0.768181,0.9699549999999999,3.1022,3.9574800000000003,3.88885,4.70058
276,-13.229792000000002,-0.022627,0.603661,3.06826,3.9646800000000004,3.9782900000000003,4.71741
277,-12.529002,0.7343270000000001,1.3265799999999999,3.04305,3.9611099999999997,4.07702,4.72163
278,-11.76125,1.4952159999999999,-0.17871700000000001,3.0152799999999997,3.95393,4.13657,4.72585
279,-10.947432000000001,2.252418,1.76603,2.99326,3.94319,4.1704300000000005,4.7300699999999996
280,-10.107719,2.9982330000000004,-1.7724900000000001,2.97412,3.93247,4.14783,4.7300699999999996
281,-9.260613000000001,3.7249510000000003,-1.21192,2.95782,3.9111,4.05856,4.7300699999999996
282,-8.422286999999999,4.424937,-0.600496,2.94161,3.88631,3.9244,4.72585
283,-7.606228999999999,5.0907029999999995,0.675828,2.92817,3.8651699999999996,3.7805400000000002,4.71741
284,-6.823141000000001,5.714988,0.763107,2.91213,3.84065,3.64165,4.70479
285,-6.0810260000000005,6.290833,1.02042,2.89883,3.81975,3.48201,4.6921800000000005
286,-5.385415,6.811656,0.587684,2.88295,3.79895,3.4094300000000004,4.66707
287,-4.739668,7.271328,1.36075,2.86717,3.78171,3.45344,4.6504
288,-4.145319000000001,7.6642410000000005,-0.275341,2.8488700000000002,3.76111,3.52693,4.6254800000000005
289,-3.602411,7.985378999999999,1.7324099999999998,2.83069,3.74402,3.6217300000000003,4.59657
290,-3.109818,8.230382,-1.68386,2.81521,3.72362,3.7223599999999997,4.56372
291,-2.665537,8.395613,-0.915651,2.80493,3.71346,3.8221300000000005,4.52701
292,-2.2669330000000003,8.478211,0.056426800000000006,2.7921400000000003,3.68985,3.90303,4.48653
293,-1.910957,8.476153,1.12212,2.78451,3.66972,3.96025,4.44638
294,-1.594307,8.388288000000001,0.157773,2.77942,3.6497,4.0073099999999995,4.406540000000001
295,-1.313575,8.214379,1.71174,2.7768900000000003,3.62647,3.97468,4.363090000000001
296,-1.065345,7.955106,-1.48274,2.7768900000000003,3.6000900000000002,3.8711900000000004,4.32003
297,-0.8462770000000001,7.612066,-0.284981,2.7768900000000003,3.5771599999999997,3.7702199999999997,4.27349
